ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	92	0.8359645195742951	4.851189785221707	1e-10	8.336363636363637e-9	7.578947368421054e-9	852	tags=86%, list=9%, signal=79%	RPL9/RPL10A/RPS3/RPS17/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/RPL7/RPL35/RPL18/RPL11/RPS23/EEF1A1/RPL7A/RPL36A/RPS20/RPL30/RPS15/EEF2/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/EEF1B2/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/EEF1D/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/EEF1G/RPS24/RPL37/RPL31/RPS6/RPL34/RPL22/RPLP2/UBA52/RPL23A/RPL17/RPL10/RPS25/RPS13/RPL35A
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	107	0.7909278119353387	4.773348872163675	1e-10	8.336363636363637e-9	7.578947368421054e-9	1153	tags=83%, list=13%, signal=74%	RPL9/RPL10A/RPS3/EIF4B/RPS17/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/PABPC1/RPL7/RPL35/RPL18/RPL11/RPS23/RPL7A/RPL36A/RPS20/RPL30/RPS15/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/RPS24/RPL37/RPL31/RPS6/RPL34/RPL22/RPLP2/UBA52/EIF3H/RPL23A/EIF3E/RPL17/EIF4A1/RPL10/RPS25/RPS13/RPL35A/EIF3L/RPS28/EIF2S3/EIF3D/RPS29/EIF3A/EIF4G1/EIF3C/EIF4EBP1/RPS8
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	105	0.7451070954240603	4.409898729814113	1e-10	8.336363636363637e-9	7.578947368421054e-9	852	tags=71%, list=9%, signal=66%	RPL9/RPL10A/RPS3/RPS17/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/RPL7/RPL35/RPL18/RPL11/RPS23/RPL7A/RPL36A/RPS20/RPL30/RPS15/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/RPS24/RPL37/RPL31/RPS6/RPL34/RPL22/RPLP2/UBA52/SSR2/RPL23A/RPL17/RPL10/RPS25/RPS13/RPL35A
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	105	0.7313344331962476	4.3283855540067835	1e-10	8.336363636363637e-9	7.578947368421054e-9	852	tags=73%, list=9%, signal=67%	RPL9/RPL10A/RPS3/RPS17/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/RPL7/RPL35/RPL18/RPL11/RPS23/RPL7A/RPL36A/RPS20/RPL30/RPS15/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/RPS24/RPL37/RPL31/RPS6/AHCY/QARS1/RPL34/PAPSS1/RPL22/RPLP2/UBA52/RPL23A/RPL17/RPL10/RPS25/RPS13/RPL35A
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	101	0.745260509127349	4.277649183793682	1e-10	8.336363636363637e-9	7.578947368421054e-9	852	tags=74%, list=9%, signal=68%	RPL9/RPL10A/RPS3/RPS17/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/PABPC1/RPL7/RPL35/RPL18/RPL11/RPS23/RPL7A/RPL36A/RPS20/RPL30/RPS15/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/RPS24/RPL37/RPL31/RPS6/RPL34/RPL22/RPLP2/UBA52/RPL23A/RPL17/RPL10/RPS25/RPS13/RPL35A
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	97	0.737301717635735	4.25825959295341	1e-10	8.336363636363637e-9	7.578947368421054e-9	956	tags=78%, list=10%, signal=71%	RPL9/RPL10A/RPS3/RPS17/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/RPL7/RPL35/RPL18/RPL11/RPS23/RPL7A/RPL36A/RPS20/RPL30/RPS15/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/RPS24/RPL37/RPL31/RPS6/RPL34/RPL22/RPLP2/UBA52/RPL23A/RPL17/RPL10/RPS25/RPS13/RPL35A/RPS28/EIF2S3
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	55	0.7595190971228017	4.1372079471774414	1e-10	8.336363636363637e-9	7.578947368421054e-9	1153	tags=78%, list=13%, signal=69%	RPS3/EIF4B/RPS17/RPS11/RPS5/RPS7/PABPC1/RPS23/RPS20/RPS15/RPS19/RPS4X/RPS15A/RPSA/RPS2/RPS12/RPS18/RPS27/RPS10/RPS3A/RPS27A/RPS14/RPS9/FAU/RPS21/RPS16/RPS24/RPS6/EIF3H/EIF3E/EIF4A1/RPS25/RPS13/EIF3L/RPS28/EIF2S3/EIF3D/RPS29/EIF3A/EIF4G1/EIF3C/EIF4EBP1/RPS8
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	121	0.6613720170901422	4.04470489171015	1e-10	8.336363636363637e-9	7.578947368421054e-9	852	tags=63%, list=9%, signal=58%	RPL9/RPL10A/RPS3/RPS17/CLTC/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/RPL7/RPL35/RPL18/RPL11/RPS23/RPL7A/RPL36A/RPS20/RPL30/RPS15/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/RPS24/RPL37/RPL31/RPS6/RPL34/POM121C/RPL22/RPLP2/UBA52/RPL23A/RPL17/RPL10/RPS25/RPS13/RPL35A
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	122	0.6152489860595368	3.7960111931503024	1e-10	8.336363636363637e-9	7.578947368421054e-9	852	tags=62%, list=9%, signal=57%	RPL9/RPL10A/CASTOR2/RPS3/RPS17/RPL18A/RPL13A/RPS11/RPS5/RPL3/RPS7/RPL6/RPL7/RPL35/RPL18/RPL11/RPS23/RPL7A/RPL36A/RPS20/RPL30/RPS15/RPS19/RPLP0/RPS4X/RPL19/RPL8/RPL41/RPL5/RPL13/RPS15A/RPSA/RPS2/RPL14/RPL29/RPS12/RPS18/RPL28/RPS27/RPL24/RPS10/RPL27A/RPS3A/RPL36/RPS27A/RPL12/RPL23/RPL37A/RPL4/RPS14/RPS9/RPLP1/RPL21/RPL27/RPL15/FAU/RPL26/RPS21/RPL39/RPS16/RPL32/RPS24/RPL37/RPL31/RPS6/RPL34/RPL22/RPLP2/UBA52/RPL23A/RPL17/RPL10/RPS25/RPS13/ATP6V1A/RPL35A
REACTOME_DNA_METHYLATION	REACTOME_DNA_METHYLATION	56	0.612161063668263	3.347307660853918	1e-10	8.336363636363637e-9	7.578947368421054e-9	2148	tags=79%, list=24%, signal=60%	H3-3B/H2AZ2/H3C15/H4C5/H2AJ/H4C12/H4C11/H3C11/H4C3/H2AC20/H2AC8/H3C13/H2AC7/H4C4/H2BC4/H3C8/H3C7/H2BC13/H2BC9/DNMT3A/H2AC14/H2BC12/H3C4/H2BC8/H3C12/H4C2/H2AX/H4C9/H3C10/H2BC7/H2AC4/H4C13/H2BC11/H2BC17/H4C1/H2AZ1/H3C1/H3C14/H2BC15/H3C6/H2BC10/H2BC5/UHRF1/H4C8
