ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	66	0.8524240331112101	4.457447757817119	1e-10	1.1014084507042255e-9	8.776871756856932e-10	521	tags=80%, list=8%, signal=75%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/KMT2C/H2BC8/KMT2D/H3C10/H4C2/H4C5/H2BC5/MYL9/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/TNRC6B/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/EP300/H2BC15/H2BC21/TNRC6C/H2BC6/H2BC14/H3C14/H4C13/H4C9/H3C13/KMT2E/SETD1B
REACTOME_HDACS_DEACETYLATE_HISTONES	REACTOME_HDACS_DEACETYLATE_HISTONES	66	0.8468379877528794	4.428237523954195	1e-10	1.1014084507042255e-9	8.776871756856932e-10	456	tags=79%, list=7%, signal=74%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2AC17/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC13/H2AC6/H2BC11/H2AC7/H2AC11/H4C11/H3C7/H4C8/H4-16/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2AC12/H2BC14/H2AC16/H3C14/NCOR2/H2BC18/H4C13/H4C9/MTA1/H3C13
REACTOME_DNA_METHYLATION	REACTOME_DNA_METHYLATION	51	0.9060255517399886	4.4263737066346085	1e-10	1.1014084507042255e-9	8.776871756856932e-10	490	tags=92%, list=7%, signal=86%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2BC14/H3C14/H4C13/H4C9/DNMT1/H3C13/DNMT3A
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	65	0.8480379049795943	4.415776768966371	1e-10	1.1014084507042255e-9	8.776871756856932e-10	506	tags=77%, list=8%, signal=72%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/KMT2D/H3C10/H4C2/H4C5/TRRAP/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/EP300/H2BC15/H2BC21/H2BC6/H2BC14/SMARCA4/H3C14/H4C13/H4C9/H3C13/MYC
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	53	0.8971365358775404	4.397654976002676	1e-10	1.1014084507042255e-9	8.776871756856932e-10	490	tags=89%, list=7%, signal=83%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2BC14/H3C14/H4C13/H4C9/DNMT1/H3C13/DNMT3A
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	50	0.909365841467661	4.3909488730842074	1e-10	1.1014084507042255e-9	8.776871756856932e-10	372	tags=88%, list=6%, signal=84%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2BC14/H3C14/H4C13/H4C9
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	49	0.9153693451183066	4.3833505028005595	1e-10	1.1014084507042255e-9	8.776871756856932e-10	372	tags=90%, list=6%, signal=85%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2BC14/H3C14/H4C13/H4C9
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	56	0.8768671490831955	4.359190959851719	1e-10	1.1014084507042255e-9	8.776871756856932e-10	456	tags=82%, list=7%, signal=77%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2BC14/H3C14/H4C13/H4C9/MTA1/H3C13
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	50	0.9016402284757099	4.353645105871946	1e-10	1.1014084507042255e-9	8.776871756856932e-10	372	tags=88%, list=6%, signal=84%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2BC14/H3C14/H4C13/H4C9
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	50	0.8998063286479727	4.34478996747247	1e-10	1.1014084507042255e-9	8.776871756856932e-10	372	tags=88%, list=6%, signal=84%	H4C15/H4C3/H2BC4/H2BC7/H2AC8/H2BC8/H3C10/H4C2/H4C5/H2BC5/H2AC14/H2AC20/H2AC6/H2BC11/H2AC7/H4C11/H3C7/H4C8/H4-16/H2AX/H3C11/H3C4/H4C6/H2BC3/H4C4/H2BC17/H2BC13/H2BC9/H3C1/H3C6/H4C1/H2BC12/H2BC10/H2AC4/H4C12/H3C12/H3C8/H2BC15/H2BC21/H2BC6/H2BC14/H3C14/H4C13/H4C9
