ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_DNA_METHYLATION	REACTOME_DNA_METHYLATION	55	0.8881583498468775	4.249942584387332	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=82%, list=5%, signal=78%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/UHRF1/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	58	0.8717247932359585	4.24408648387572	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=76%, list=5%, signal=73%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	55	0.8844443849055841	4.23217082357053	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=80%, list=5%, signal=76%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	64	0.8490718444687683	4.221208968413439	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=70%, list=5%, signal=67%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/POLR1A/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	63	0.8474681780967785	4.21789611793995	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=71%, list=5%, signal=68%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/GATAD2A/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_MEIOTIC_RECOMBINATION	REACTOME_MEIOTIC_RECOMBINATION	65	0.8404557263127941	4.175809737871706	1e-10	1.46e-9	1.1350877192982456e-9	440	tags=69%, list=5%, signal=66%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5/BRCA2
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	60	0.8548888879019476	4.173349430362622	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=75%, list=5%, signal=72%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/PLK1/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	65	0.8378096399685693	4.16266264067488	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=71%, list=5%, signal=68%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/POLR1A/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/MYO1C/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	56	0.8685948086212189	4.157665099153692	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=79%, list=5%, signal=75%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	74	0.8044289594945194	4.116900446368516	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=62%, list=5%, signal=60%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/CEBPB/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/RUNX1/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	60	0.8369246756254534	4.085652729502452	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=73%, list=5%, signal=70%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_HDACS_DEACETYLATE_HISTONES	REACTOME_HDACS_DEACETYLATE_HISTONES	77	0.7980258744315198	4.068164308315423	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=68%, list=5%, signal=65%	H2BC9/H4C8/H2BC12/H4C13/H2BC8/H2BC5/H2BC6/H2BC4/H2AC13/H2AC16/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/GATAD2A/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H2AC11/H2AC17/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC12/H2AC7/H2BC17/H3C4/H2BC10/H4C3/NCOR2/H2BC18/H3C8/H4C14/H2AC21/H3C7/H4C1/H2AC20/H4C12/H4C4/H2BC11/H2AC4/REST/H3C1/H2BC21/H4C5
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	77	0.7979282149450697	4.067666461253223	1e-10	1.46e-9	1.1350877192982456e-9	457	tags=65%, list=5%, signal=62%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/KMT2D/H3C4/H2BC10/H4C3/H3C8/TCF7L2/H4C14/H3C7/H4C1/H2AC20/CTNNB1/H2AX/H4C12/SMARCA4/H4C4/H2BC11/H2AC4/H3C1/H2BC21/TLE3/H4C5/CREBBP
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	77	0.7957519216662778	4.056572186086376	1e-10	1.46e-9	1.1350877192982456e-9	476	tags=60%, list=6%, signal=57%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/AGO2/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5/POLR2A
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	76	0.7921964994809982	4.042587161205653	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=62%, list=5%, signal=59%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/GATAD2A/POLR1A/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/MYO1C/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	77	0.7901508287487388	4.028019018796001	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=60%, list=5%, signal=57%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/GATAD2A/POLR1A/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	72	0.7937915385500909	4.019649290200475	1e-10	1.46e-9	1.1350877192982456e-9	420	tags=62%, list=5%, signal=60%	H2BC9/H4C8/H2BC12/H4C13/H3-3B/H2BC8/H2BC5/H2BC6/H2BC4/H3C11/H3C15/H2BC15/H3C13/H4C11/H3C12/H2AC14/H4C9/H2AC6/H2BC14/H4C2/H2AC8/H3C6/H3C10/H2BC13/H2BC7/H4C15/H2AC7/H2BC17/H3C4/H2BC10/MYH9/H4C3/H3C8/H4C14/H3C7/H4C1/H2AC20/H2AX/H4C12/H4C4/H2BC11/H2AC4/H3C1/H2BC21/H4C5
