ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_DNA_METHYLATION	REACTOME_DNA_METHYLATION	54	0.8298864863261317	4.077579763140001	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	1128	tags=89%, list=13%, signal=77%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H3C6/H2BC15/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/H2BC3/H3C11/DNMT3A/H3C14/DNMT1/H4C9/H3-3A/H3C1/H2BC10/H3-3B/H2AZ2/H4-16
REACTOME_MEIOTIC_RECOMBINATION	REACTOME_MEIOTIC_RECOMBINATION	62	0.7936237531629362	4.069085710272979	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	1128	tags=77%, list=13%, signal=68%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H3C6/H2BC15/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/ATM/H2BC3/H3C11/H3C14/H4C9/MSH5/H3-3A/H3C1/H2BC10/H3-3B/H2AZ2/H4-16
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	55	0.8253817159181913	4.066603267074994	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	1128	tags=87%, list=13%, signal=76%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H3C6/H2BC15/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/H2BC3/H3C11/DNMT3A/H3C14/DNMT1/H4C9/H3-3A/H3C1/H2BC10/H3-3B/H2AZ2/H4-16
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	53	0.8259071860599225	4.033258191485895	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	451	tags=72%, list=5%, signal=68%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H3C6/H2BC15/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/H2BC3/H3C11
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	53	0.8252505910481697	4.030051757089465	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	451	tags=72%, list=5%, signal=68%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H3C6/H2BC15/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/H2BC3/H3C11
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	54	0.8188743913184832	4.023472729837477	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	1128	tags=87%, list=13%, signal=76%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H3C6/H2BC15/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/H2BC3/H3C11/H3C14/H4C9/TAF1D/H3-3A/H3C1/H2BC10/H3-3B/H2AZ2/H4-16
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	79	0.7562421421903147	4.015453762941728	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	451	tags=53%, list=5%, signal=51%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/AGO2/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H3C6/CREBBP/TNRC6B/H2BC15/EP300/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/H2BC3/H3C11
REACTOME_HDACS_DEACETYLATE_HISTONES	REACTOME_HDACS_DEACETYLATE_HISTONES	71	0.7736229623982673	3.9945454195517036	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	451	tags=63%, list=5%, signal=60%	H2BC18/H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H2AC13/H3C10/H2AC14/H4C11/H3C12/H2BC17/NCOR2/H4C5/H2AC7/H4C15/H2BC8/H2AC11/H2AC20/H2AC6/H2AC17/H2AC12/H2BC14/H4C4/H2BC4/H4C12/H2BC13/H2BC5/H3C15/H4C8/H2AC16/H3C6/MTA1/H2BC15/H3C7/H4C1/H2BC6/H2BC21/H3C8/H2AC4/H2BC3/H3C11
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	73	0.7641578682211738	3.9937367600229385	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	1128	tags=79%, list=13%, signal=69%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/KMT2D/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/MYC/H2BC4/H4C12/TLE3/H2BC13/H2BC5/H3C15/H4C8/H3C6/TLE2/CREBBP/H2BC15/EP300/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/SMARCA4/H2BC3/H3C11/TRRAP/CTNNB1/H3C14/H4C9/H3-3A/TCF4/H3C1/LEF1/TLE1/H2BC10/H3-3B/H2AZ2/H4-16
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	99	0.7048242055508492	3.987482296801911	1e-10	1.4883333333333333e-9	1.3526315789473683e-9	696	tags=49%, list=8%, signal=46%	H3C13/H4C2/H4C3/H3C4/H2BC7/H2AC8/H2BC11/H2BC12/H3C10/H2AC14/H4C11/H3C12/H2BC17/AGO2/H4C5/H2AC7/H4C15/H2BC8/H2AC20/H2AC6/H2BC14/H4C4/MYC/H2BC4/H4C12/TLE3/H2BC13/H2BC5/H3C15/H4C8/H3C6/CREBBP/TNRC6B/H2BC15/EP300/H3C7/H4C1/H2AX/H2BC6/H2BC21/H3C8/H2AC4/JUND/H2BC3/H3C11/KDM4B/H3C14/AGO3/H4C9
