ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	91	0.8426695992760707	4.321109598323516	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1225	tags=88%, list=10%, signal=80%	RPL11/RPS8/RPS27/RPS27A/RPL31/EEF1B2/RPL32/RPL14/RPL24/RPL35A/RPL9/RPL34/RPS23/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/EEF1G/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/RPL15/RPL4/EEF2/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/RPL12/RPL5/RPL29/RPS4X/RPL28/RPL38/RPL18A/RPL36A/RPL30/EEF1D/EEF1A1/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/RPS2
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	99	0.7822184983480535	4.124276284418442	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1225	tags=77%, list=10%, signal=70%	RPL11/RPS8/RPS27/RPS27A/RPL31/RPL32/RPL14/RPL24/RPL35A/RPL9/RPL34/RPS23/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/RPL15/RPL4/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/RPL12/RPL5/RPL29/ATF4/RPS4X/RPL28/RPL38/RPL18A/RPL36A/RPL30/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/RPS2
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	112	0.7333108298281109	4.0120315049282045	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1815	tags=78%, list=15%, signal=67%	RPL11/RPS8/RPS27/RPS27A/RPL31/RPL32/RPL14/RPL24/RPL35A/RPL9/RPL34/RPS23/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/RPL15/RPL4/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/RPL12/RPL5/RPL29/RPS4X/RPL28/PABPC1/RPL38/RPL18A/RPL36A/RPL30/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/EIF4A1/RPS2/EIF3E/RPL23A/EIF2S1/FAU/EIF4B/EIF3K/EIF4A2/EIF3D/EIF3B/RPL22
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	108	0.7448657529457529	4.006229499147264	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1225	tags=69%, list=10%, signal=63%	RPL11/RPS8/RPS27/RPS27A/RPL31/RPL32/RPL14/RPL24/RPL35A/RPL9/RPL34/RPS23/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/RPL15/RPL4/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/RPL12/RPL5/RPL29/RPS4X/RPL28/RPL38/RPL18A/RPL36A/RPL30/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/RPS2
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	107	0.7058751562844598	3.8055722055028802	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1270	tags=74%, list=10%, signal=67%	RPL11/RPS8/RPS27/RPS27A/RPL31/RPL32/RPL14/RPL24/RPL35A/RPL9/RPL34/RPS23/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/PPP2R1A/RPS9/RPS5/RPL15/RPL4/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/RPL12/RPL5/RPL29/CASC3/RPS4X/RPL28/PABPC1/RPL38/RPL18A/RPL36A/RPL30/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/RPS2/SMG8
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	141	0.6236843438241071	3.7092067719425272	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1225	tags=57%, list=10%, signal=52%	RPL11/RPS8/RPS27/RPS27A/RPL31/RPL32/RPL14/RPL24/ATP6V1A/RPL35A/RPL9/RPL34/RPS23/ATP6V1G2/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/RRAGB/SH3BP4/RPL15/RPL4/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/RPL12/RPL5/RPL29/ATF4/RPS4X/RPL28/RPL38/RPL18A/RPL36A/RPL30/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/RPS2
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	109	0.675534407175033	3.6424349182807925	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1225	tags=70%, list=10%, signal=63%	RPL11/RPS8/RPS27/RPS27A/RPL31/RPL32/RPL14/RPL24/RPL35A/RPL9/RPL34/RPS23/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/AHCY/RPL15/RPL4/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/RPL12/RPL5/RPL29/RPS4X/RPL28/RPL38/RPL18A/RPL36A/RPL30/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/RPS2
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	134	0.596649357953162	3.4828648244777263	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1225	tags=59%, list=10%, signal=54%	RPL11/RPS8/RPS27/PARP1/RPS27A/RPL31/RPL32/RPL14/RPL24/RPL35A/RPL9/POLR2B/RPL34/RPS23/RPS18/RPL10A/RPS20/RPL7/RPL8/RPS6/RPL35/RPS24/RPL27A/RPS3/RPLP0/RPL21/RPL19/RPL17/RPS15/RPL36/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/RPL15/RPL4/CLTC/RPL3/RPL39/RPS12/RPS25/RPS29/RPS15A/RPL27/RPS21/KPNA5/RPL12/RPL5/RPL29/RPS4X/RPL28/RPL38/RPL18A/RPL36A/RPL30/RPS13/RPL37/RPLP2/RPL6/RPL13/RPL18/RPL10/RPS3A/UBA52/RPS10/RPLP1/RPL23/RPL7A/RPL41/RPL13A/RPL37A/RPSA/RPS14/RPS17/RPS7/RPL26/RPS2
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	58	0.6790593178925202	3.1687620163938024	1e-10	1.1522222222222224e-8	9.847953216374272e-9	1812	tags=69%, list=15%, signal=59%	RPS8/RPS27/RPS27A/RPS23/RPS18/RPS20/RPS6/RPS24/RPS3/RPS15/RPS28/RPS16/RPS19/RPS11/RPS9/RPS5/RPS12/RPS25/RPS29/RPS15A/RPS21/RPS4X/PABPC1/RPS13/RPS3A/RPS10/RPSA/RPS14/RPS17/RPS7/EIF4A1/RPS2/EIF3E/EIF2S1/FAU/EIF4B/EIF3K/EIF4A2/EIF3D/EIF3B
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	63	0.5281712874059372	2.597306588854053	7.347983013510203e-9	7.619858385010081e-7	6.512633365658518e-7	3119	tags=71%, list=25%, signal=54%	HDAC1/RBBP4/GATAD2B/H3-3B/H2AZ2/GATAD2A/H3C15/H3C11/H2BC12/H3C10/H4C12/H2AC8/H4C4/H2AJ/H4C5/H3C8/H2AC6/H4C8/MBD3/H2BC4/H4C11/H2AC7/H3C6/H3C4/H2BC11/H3C7/H2AC4/H4C3/H4C2/H2BC13/MTA1/H3C13/H2AC20/H2BC9/H2AC14/H2BC17/H2BC8/H2BC5/H4C13/H2BC15/H3C12/ERCC6/H2BC7/H3C1/H2AZ1
