ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	126	0.39609278764170586	2.109527079116694	2.9558005612044633e-7	2.6690879067676305e-4	2.4393133052466308e-4	1119	tags=32%, list=13%, signal=28%	GNG4/CAMK4/PRKAR1B/NCALD/AP2A2/CALM1/PRKCB/TUBB3/TSPAN7/KCNJ3/TUBB2A/ARHGEF7/KCNJ6/GRIN2B/KCNJ2/GRIK2/GNG3/GNB3/GRIA4/RPS6KA3/GABBR1/CACNG4/CHRNA7/KCNJ9/PRKCA/TUBA1A/APBA1/GRIK1/PRKACB/GLRA1/GABRA5/CHRNA3/TUBB4B/ADCY1/SRC/RASGRF2/CHRNA4/NSF/GRIN3A/GRIN2A
REACTOME_EPH_EPHRIN_SIGNALING	REACTOME_EPH_EPHRIN_SIGNALING	61	0.471444801684871	2.1877700730959613	3.8013660820892274e-6	0.0017163167860632861	0.0015685636886094497	1436	tags=46%, list=16%, signal=39%	AP2A2/CFL1/EFNB2/SDC2/ARHGEF7/GRIN2B/EFNA2/KALRN/EPHA8/TIAM1/MYH10/PAK3/SDCBP/EFNA5/ACTB/CLTC/PAK1/EPHA2/EPHA4/EPHB6/SRC/ACTR3/PTK2/LIMK2/ITSN1/ARPC2/ARPC5/EPHB4
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	18	0.6792017358259432	2.2714189206510205	5.526692340132664e-5	0.007242720880013866	0.006619214512946169	681	tags=50%, list=8%, signal=46%	GLS/RIMS1/PPFIA4/SYT1/CPLX1/SLC1A7/SLC38A2/PPFIA2/SLC1A1
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	31	0.5699989697701957	2.2686920295446535	3.845117795384832e-5	0.007242720880013866	0.006619214512946169	1436	tags=55%, list=16%, signal=46%	CFL1/EFNB2/SDC2/GRIN2B/KALRN/TIAM1/ACTB/PAK1/EPHB6/SRC/ACTR3/PTK2/LIMK2/ITSN1/ARPC2/ARPC5/EPHB4
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	12	0.7498012115285044	2.2645450051108114	5.614512310088268e-5	0.007242720880013866	0.006619214512946169	927	tags=58%, list=10%, signal=52%	YWHAZ/YWHAE/YWHAH/BCL2/BID/YWHAQ/YWHAG
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	34	0.5206978292292971	2.1324191464718107	4.6269258374038216e-5	0.007242720880013866	0.006619214512946169	997	tags=41%, list=11%, signal=37%	GLS/RIMS1/SYN1/PPFIA4/SYT1/CPLX1/SLC1A7/SLC38A2/PPFIA2/GAD1/APBA1/SLC1A1/MAOA/SYN3
REACTOME_TRNA_PROCESSING	REACTOME_TRNA_PROCESSING	42	-0.6018529405883823	-2.1136561816054336	2.5590863755682817e-5	0.007242720880013866	0.006619214512946169	1007	tags=33%, list=11%, signal=30%	POP5/NUP37/FAM98B/MTO1/NUP153/RPP25/TRMT1/TPRKB/NSUN2/TSEN54/TSEN15/TRMT44/RPP14/CPSF4
REACTOME_PLATELET_HOMEOSTASIS	REACTOME_PLATELET_HOMEOSTASIS	58	0.4361415615292033	2.0246974602361134	7.369631421478868e-5	0.007545871376362439	0.0068962675981443745	852	tags=33%, list=10%, signal=30%	LRP8/GNG4/PDE1A/PDE10A/CALM1/SLC8A2/KCNMB4/GNG3/GNB3/PDE11A/PPP2R5B/SRI/ATP2B3/PDE9A/PDE5A/KCNMA1/PDE2A/PTPN11/ATP2B2
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	58	0.43550943745913917	2.0217629543047697	7.520802036241633e-5	0.007545871376362439	0.0068962675981443745	1379	tags=41%, list=16%, signal=35%	NRXN1/APBA2/SLITRK2/PPFIA4/SYT7/GRIN2B/SYT1/GRIA4/SHANK2/PPFIA2/NTRK3/NLGN4X/SLITRK5/PPFIBP1/APBA1/HOMER2/NRXN2/NLGN1/EPB41L3/GRIN2A/RTN3/EPB41L5/LRRTM3/DLGAP1
REACTOME_NETRIN_1_SIGNALING	REACTOME_NETRIN_1_SIGNALING	41	0.49183818634480647	2.0731063218811734	1.7335532080644416e-4	0.014230895880747189	0.013005796316961936	1601	tags=49%, list=18%, signal=40%	ROBO1/ABLIM3/AGAP2/TRPC5/UNC5C/UNC5D/RGMB/MYO10/NEO1/DSCAM/PAK1/PTPN11/SRC/PTK2/NTN4/DSCAML1/NTN1/MAPK8/EZR/RGMA
REACTOME_OPIOID_SIGNALLING	REACTOME_OPIOID_SIGNALLING	58	0.4246138124546236	1.9711822570720188	1.6030378172758605e-4	0.014230895880747189	0.013005796316961936	970	tags=26%, list=11%, signal=23%	GNG4/PDE1A/PPP3CA/CAMK4/OPRM1/PRKAR1B/CALM1/PLCB4/GNG3/GNB3/PRKCA/PRKACB/PPP1R1B/PDE4B/ADCY1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	27	0.5417486589922739	2.0643848818888606	2.087433151025666e-4	0.015707934461468138	0.01435568061758002	441	tags=30%, list=5%, signal=28%	GNG4/KCNJ3/KCNJ6/KCNJ2/GNG3/GNB3/GABBR1/KCNJ9
