ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	108	0.8201512763136003	3.641561510351596	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=78%, list=11%, signal=70%	RPL11/RPS8/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPN1/SRPRB/SSR3/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/RPL10A/TRAM1/RPL7/RPL12/RPL7A/RPLP2/RPS25/SRPRA/RPL21/RPS17/SEC11A/RPS15A/RPL13/RPL26/RPL23/RPL19/RPL17/RPS15/RPL36/RPS28/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/SSR4/RPL10/RPL5/SEC61A1/RPL34/SEC61B/RPL27A/SPCS2/SPCS3/FAU/SRP14/RPL27/SSR2/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/DDOST/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/RPN2/RPLP0
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	90	0.831222950711797	3.5858734695876824	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=80%, list=11%, signal=72%	RPL11/RPS8/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/RPL10A/RPL7/RPL12/RPL7A/RPLP2/EEF1G/RPS25/RPL21/RPS17/RPS15A/RPL13/RPL26/RPL23/RPL19/RPL17/RPS15/EEF2/RPL36/RPS28/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/RPL10/RPL5/RPL34/RPL27A/EEF1A2/FAU/RPL27/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/RPLP0
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	105	0.7935825612946438	3.52304767730822	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=70%, list=11%, signal=62%	RPL11/RPS8/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/RPL10A/EIF3B/RPL7/PABPC1/RPL12/RPL7A/RPLP2/RPS25/RPL21/RPS17/RPS15A/RPL13/EIF4A1/RPL26/RPL23/RPL19/RPL17/RPS15/RPL36/RPS28/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/RPL10/RPL5/RPL34/RPL27A/EIF4G1/FAU/RPL27/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/RPLP0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	107	0.7761698448891619	3.444269247836361	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=67%, list=11%, signal=60%	RPL11/RPS8/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/RPL10A/RPL7/PABPC1/RPL12/RPL7A/RPLP2/RPS25/RPL21/RPS17/RPS15A/RPL13/RPL26/RPL23/RPL19/RPL17/RPS15/RPL36/RPS28/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/RPL10/RPL5/RPL34/RPL27A/RNPS1/EIF4G1/FAU/RPL27/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/RPLP0
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	97	0.7827788394013763	3.4361568902140402	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=72%, list=11%, signal=65%	RPL11/RPS8/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/RPL10A/RPL7/RPL12/RPL7A/RPLP2/RPS25/RPL21/RPS17/RPS15A/RPL13/RPL26/RPL23/RPL19/RPL17/RPS15/RPL36/RPS28/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/RPL10/RPL5/RPL34/RPL27A/FAU/EIF2AK4/RPL27/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/RPLP0
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	107	0.7601479389721477	3.3731717191123747	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=68%, list=11%, signal=61%	RPL11/RPS8/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPL35A/RPL9/AIMP1/RPS3A/RPL37/RPS23/RPS14/RPL10A/RPL7/RPL12/RPL7A/RPLP2/RPS25/TXNRD1/RPL21/RPS17/RPS15A/RPL13/RPL26/RPL23/RPL19/RPL17/RPS15/RPL36/RPS28/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/RPL10/RPL5/PAPSS1/RPL34/RPL27A/FAU/RPL27/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/AHCY/RPLP0
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	137	0.6914351885124838	3.1540068468768148	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=53%, list=11%, signal=48%	RPL11/RPS8/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/ATP6V1G2/RPL10A/RPL7/RPL12/RPL7A/RPLP2/RPS25/RPL21/RPS17/RPS15A/RPL13/RPL26/RPL23/RPL19/RPL17/RPS15/RPL36/RPS28/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/RPL10/RPL5/ATP6V1C2/RPL34/RPL27A/FAU/EIF2AK4/MLST8/RPL27/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/RPLP0
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	137	0.6820361452929432	3.111132768205323	1e-10	1.1355555555555556e-8	1.009356725146199e-8	1344	tags=53%, list=11%, signal=48%	RPL11/RPS8/PARP1/RPS7/RPS27A/RPL31/RPL37A/RPL32/RPL15/RPL14/RPL29/RPL24/RPL35A/RPL9/RPS3A/RPL37/RPS23/RPS14/CANX/RPL10A/RPL7/RPL12/RPL7A/RPLP2/RPS25/RPL21/RPS17/RPS15A/RPL13/RPL26/RPL23/RPL19/RPL17/RPS15/RPL36/RPS28/CALR/RPL18A/RPS16/RPL13A/RPS11/RPL28/RPS5/RPL3/RPS4X/RPL36A/RPL39/RPL10/RPL5/RPL34/RPL27A/FAU/RAN/RPL27/RPL30/RPL35/RPLP1/UBA52/RPS21/RPSA/RPS24/RPS27/RPL4/RPS9/RPL8/RPL6/RPL41/RPS19/RPL18/RPS3/RPS6/RPS2/RPLP0
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	51	0.7228810030161309	2.7961617654644972	1e-10	1.1355555555555556e-8	1.009356725146199e-8	2049	tags=69%, list=17%, signal=57%	RPS8/RPS7/RPS27A/RPS3A/RPS23/RPS14/EIF3B/PABPC1/RPS25/RPS17/RPS15A/EIF4A1/RPS15/RPS28/RPS16/RPS11/RPS5/RPS4X/EIF4G1/FAU/RPS21/RPSA/RPS24/RPS27/RPS9/RPS19/RPS3/RPS6/RPS2/RPS20/EIF3D/EIF2S2/EIF3G/RPS27L/RPS13
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	46	0.6050268286745136	2.2898678923545353	5.779717752255215e-6	5.671254217813542e-4	5.040985055075793e-4	2248	tags=50%, list=19%, signal=41%	RPS27A/RPN1/CANX/GANAB/STT3A/ST3GAL2/PRKCSH/PRMT1/MAGT1/ST3GAL4/UBA52/DDOST/RPN2/SRPK2/ST6GAL1/GSK3B/PARP10/PARP9/ST6GALNAC4/PARP8/MAN1B1/ST3GAL1/UBE2I
